"samaccountname","passwordlastset","passwordneverexpires"
"wiseitusn151","03/06/2013 13:08:50","True"
"wiseitusn196","03/06/2013 13:09:38","True"
"wiseitusn046","03/06/2013 13:06:57","True"
"wiseitusn370","03/06/2013 13:12:39","True"
"teste_prime_dir_reg","01/12/2011 10:27:39","True"
"wiseitusn451","03/06/2013 13:14:04","True"
"wiseitusn375","03/06/2013 13:12:45","True"
"TesteSupCan08","07/02/2013 06:36:37","True"
"wiseitusn202","03/06/2013 13:09:44","True"
"wiseitusn092","03/06/2013 13:07:48","True"
"wiseitusn248","03/06/2013 13:10:31","True"
"wiseitusn300","03/06/2013 13:11:26","True"
"wiseitusn107","03/06/2013 13:08:04","True"
"wiseitusn089","03/06/2013 13:07:44","True"
"wiseitusn398","03/06/2013 13:13:09","True"
"wiseitusn268","03/06/2013 13:10:52","True"
"TesteSupCan25","06/02/2013 17:01:47","True"
"wiseitusn332","03/06/2013 13:11:58","True"
"wiseitusn071","03/06/2013 13:07:25","True"
"TesteSupCan23","06/02/2013 17:00:08","True"
"wiseitusn247","03/06/2013 13:10:30","True"
"wiseitusn367","03/06/2013 13:12:36","True"
"TesteSupGas09","06/02/2013 17:18:56","True"
"wiseitusn068","03/06/2013 13:07:22","True"
"wiseitusn028","03/06/2013 13:06:37","True"
"wiseitusn373","03/06/2013 13:12:43","True"
"wiseitusn209","03/06/2013 13:09:52","True"
"testesupcan24","06/02/2013 17:00:51","True"
"wiseitusn120","03/06/2013 13:08:17","True"
"wiseitusn469","03/06/2013 13:14:23","True"
"wiseitusn438","03/06/2013 13:13:51","True"
"wiseitusn096","03/06/2013 13:07:52","True"
"wiseitusn070","03/06/2013 13:07:24","True"
"wiseitusn435","03/06/2013 13:13:48","True"
"wiseitusn498","03/06/2013 13:14:53","True"
"wiseitusn203","03/06/2013 13:09:45","True"
"wiseitusn377","03/06/2013 13:12:47","True"
"wiseitusn450","03/06/2013 13:14:03","True"
"wiseitusn045","03/06/2013 13:06:56","True"
"wiseitusn106","03/06/2013 13:08:02","True"
"wiseitusn155","03/06/2013 13:08:54","True"
"wiseitusn423","03/06/2013 13:13:35","True"
"wiseitusn464","03/06/2013 13:14:17","True"
"wiseitusn026","03/06/2013 13:06:35","True"
"wiseitusn027","03/06/2013 13:06:36","True"
"wiseitusn244","03/06/2013 13:10:27","True"
"TesteSupCan01","06/02/2013 17:20:44","True"
"wiseitusn387","03/06/2013 13:12:57","True"
"wiseitusn487","03/06/2013 13:14:42","True"
"wiseitusn085","03/06/2013 13:07:40","True"
"wiseitusn204","03/06/2013 13:09:46","True"
"wiseitusn360","03/06/2013 13:12:28","True"
"wiseitusn139","03/06/2013 13:08:37","True"
"wiseitusn149","03/06/2013 13:08:48","True"
"wiseitusn017","03/06/2013 13:06:22","True"
"wiseitusn249","03/06/2013 13:10:32","True"
"wiseitusn297","03/06/2013 13:11:23","True"
"wiseitusn393","03/06/2013 13:13:03","True"
"wiseitusn291","03/06/2013 13:11:16","True"
"wiseitusn265","03/06/2013 13:10:49","True"
"wiseitusn341","03/06/2013 13:12:08","True"
"wiseitusn283","03/06/2013 13:11:08","True"
"wiseitusn095","03/06/2013 13:07:51","True"
"wiseitusn065","03/06/2013 13:07:19","True"
"wiseitusn500","03/06/2013 13:14:55","True"
"wiseitusn416","03/06/2013 13:13:28","True"
"wiseitusn294","03/06/2013 13:11:19","True"
"wiseitusn040","03/06/2013 13:06:51","True"
"wiseitusn465","03/06/2013 13:14:18","True"
"wiseitusn097","03/06/2013 13:07:53","True"
"wiseitusn109","03/06/2013 13:08:06","True"
"wiseitusn307","03/06/2013 13:11:33","True"
"wiseitusn434","03/06/2013 13:13:47","True"
"wiseitusn035","03/06/2013 13:06:45","True"
"wiseitusn335","03/06/2013 13:12:01","True"
"wiseitusn372","03/06/2013 13:12:42","True"
"wiseitusn397","03/06/2013 13:13:08","True"
"wiseitusn032","03/06/2013 13:06:42","True"
"wiseitusn349","03/06/2013 13:12:16","True"
"USN_0800Net_Manut_Ca","01/06/2012 16:26:16","True"
"wiseitusn094","03/06/2013 13:07:50","True"
"wiseitusn079","03/06/2013 13:07:33","True"
"wiseitusn180","03/06/2013 13:09:21","True"
"wiseitusn011","03/06/2013 13:06:16","True"
"wiseitusn057","03/06/2013 13:07:09","True"
"wiseitusn237","03/06/2013 13:10:20","True"
"wiseitusn009","03/06/2013 13:06:14","True"
"wiseitusn173","03/06/2013 13:09:14","True"
"USN_0800Net_HE_fp","18/06/2012 13:33:38","True"
"wiseitusn072","03/06/2013 13:07:26","True"
"wiseitusn226","03/06/2013 13:10:09","True"
"wiseitusn054","03/06/2013 13:07:05","True"
"wiseitusn140","03/06/2013 13:08:38","True"
"wiseitusn122","03/06/2013 13:08:19","True"
"wiseitusn110","03/06/2013 13:08:07","True"
"wiseitusn440","03/06/2013 13:13:53","True"
"wiseitusn049","03/06/2013 13:07:00","True"
"wiseitusn098","03/06/2013 13:07:54","True"
"wiseitusn158","03/06/2013 13:08:57","True"
"wiseitusn415","03/06/2013 13:13:27","True"
"wiseitusn458","03/06/2013 13:14:11","True"
"treinamentorh","20/05/2014 11:07:52","True"
"wiseitusn399","03/06/2013 13:13:10","True"
"wiseitusn391","03/06/2013 13:13:01","True"
"wiseitusn210","03/06/2013 13:09:53","True"
"wiseitusn073","03/06/2013 13:07:27","True"
"wiseitusn445","03/06/2013 13:13:58","True"
"wiseitusn494","03/06/2013 13:14:49","True"
"wiseitusn008","03/06/2013 13:06:12","True"
"wiseitusn274","03/06/2013 13:10:58","True"
"wiseitusn084","03/06/2013 13:07:39","True"
"wiseitusn296","03/06/2013 13:11:22","True"
"wiseitusn010","03/06/2013 13:06:15","True"
"wiseitusn243","03/06/2013 13:10:26","True"
"wiseitusn041","03/06/2013 13:06:52","True"
"wiseitusn150","03/06/2013 13:08:49","True"
"wiseitusn219","03/06/2013 13:10:02","True"
"wiseitusn350","03/06/2013 13:12:17","True"
"wiseitusn198","03/06/2013 13:09:40","True"
"wiseitusn267","03/06/2013 13:10:51","True"
"USN_0800Net_tb_indi","28/01/2013 11:03:04","True"
"wiseitusn099","03/06/2013 13:07:55","True"
"wiseitusn127","03/06/2013 13:08:25","True"
"USN_0800Net_outros","09/06/2011 12:53:49","True"
"wiseitusn410","03/06/2013 13:13:22","True"
"wiseitusn407","03/06/2013 13:13:19","True"
"wiseitusn334","03/06/2013 13:12:00","True"
"wiseitusn444","03/06/2013 13:13:57","True"
"wiseitusn459","03/06/2013 13:14:12","True"
"wiseitusn433","03/06/2013 13:13:46","True"
"wiseitusn454","03/06/2013 13:14:07","True"
"wiseitusn163","03/06/2013 13:09:03","True"
"shv_acosta","28/02/2020 06:28:33","False"
"shv_sassis",,"False"
"shv_ralmeida",,"False"
"shv_masilva",,"False"
"shv_ado.pereira",,"False"
"shv_abaptista","27/02/2020 10:00:22","False"
"shv_lpires","09/03/2020 09:41:48","False"
"_sinc-shvb","09/11/2006 17:33:41","True"
"shv_cacsantos","03/03/2020 10:16:01","False"
"shv_wgigliozzi","17/02/2020 15:27:19","False"
"shv_marcio.souza","20/02/2020 11:02:44","False"
"con-lmonaco","03/03/2020 17:22:32","False"
"Citrix_Teste","04/03/2020 13:55:19","False"
"shv_vcsantos","24/09/2019 19:07:31","False"
"shv_llisboa","26/03/2020 09:54:15","False"
"shv_rcvcosta","19/03/2020 11:45:20","False"
"shv_tz0","16/03/2010 09:22:10","False"
"shv_bcoliveira","09/03/2020 07:08:28","False"
"shv_fcarvalho","19/02/2018 13:58:04","False"
"shv_jppontes","02/03/2020 10:36:48","False"
"RCC","02/08/2010 10:34:44","True"
"supergasbras_relacio","22/09/2016 13:06:38","True"
"supergasbras.relacio","29/09/2010 15:31:41","True"
"super_individual","22/09/2016 13:16:51","True"
"testeisaconsultmis","21/07/2010 15:31:17","True"
"testeisalevel2","28/07/2010 12:11:45","True"
"usn_conc_receb","26/05/2010 17:13:37","True"
"usn_gs","19/03/2010 12:19:00","True"
"USN_ct_Corporativo","12/08/2009 20:21:08","True"
"cobcorporativa","29/11/2011 07:08:34","True"
"USN_rh_Rt","12/08/2009 20:53:50","True"
"ADM-Seguros","03/08/2011 14:38:51","True"
"USN_0800Net_frota","17/11/2009 14:46:19","True"
"_testelync","20/05/2011 17:21:16","True"
"wiseit-ina_cont_usua","22/11/2013 10:12:56","True"
"nfe_reenvio","13/11/2009 11:07:16","True"
"tf_ativo_fixo","28/05/2010 09:50:11","True"
"usn_gp","14/05/2010 15:46:44","True"
"USN-COMPRAS","18/04/2012 09:58:00","True"
"SGIFaturamento","12/11/2015 11:10:08","True"
"AUDITKPMG","09/12/2015 17:49:41","True"
"wiseit-manut_dad_cad","01/08/2013 17:30:58","True"
"patri3","30/07/2012 15:32:19","True"
"USN_ac_Gp","12/08/2009 20:34:33","True"
"teste_0800","13/07/2012 15:09:43","True"
"USN_cp_Seguros","12/08/2009 20:18:53","True"
"cp","12/08/2009 20:18:23","True"
"USN_tb_Diretos","12/08/2009 20:20:02","True"
"monitor_wiseit","11/09/2017 10:14:27","True"
"adm_ti","11/02/2011 10:13:12","True"
"_lumis-hml","16/11/2010 15:34:18","True"
"USN_0800Net_Confere","10/12/2009 10:44:06","True"
"USN_rf_Conferenciapo","07/12/2009 15:08:30","True"
"wiseit-mod_perm_usua","22/11/2013 10:30:33","True"
"_etlmishml","03/06/2014 15:34:45","True"
"_tcitrix","05/09/2012 11:52:08","True"
"USN_0800Net_servicos","17/11/2009 14:50:56","True"
"superbotao","22/06/2016 09:00:04","True"
"USN_td_Compart","06/05/2011 12:38:12","True"
"_qlikview","01/12/2010 09:57:38","True"
"_salesforceprod","27/06/2011 10:43:02","False"
"bx_ativo_fixo","28/05/2010 08:34:40","True"
"ARAUCARIA_20ANDAR","02/03/2018 11:16:59","True"
"usn_sd_cobrancaativa","08/02/2010 12:03:10","True"
"USN_0800Net_rdv","17/11/2009 14:47:11","True"
"_etlolapprd","23/12/2011 09:15:09","True"
"USN_0800Net_emergenc","22/09/2011 14:28:43","True"
"USN_0800Net_frete","18/12/2009 16:09:20","True"
"_etlpinprd","28/10/2011 14:15:52","True"
"usn_co_backoffice","13/09/2011 12:31:16","True"
"USN_0800Net_Conferen","09/02/2010 07:42:59","True"
"CAXIAS_20ANDAR","02/03/2018 11:27:56","True"
"ouvidoriausn","08/12/2009 14:50:29","True"
"_Wiseit-homologacao","20/12/2010 10:16:50","True"
"usn_treinamento","14/05/2010 16:03:45","True"
"usn_cc","12/08/2009 20:17:58","True"
"_etlmisdev","03/06/2014 15:59:40","True"
"teste.exchange","05/07/2018 15:16:43","False"
"RcC_Rio_fax","05/04/2010 14:21:32","True"
"CTMAGPRD","22/07/2015 16:05:29","True"
"USN_rf_Conferencia","12/08/2009 20:14:58","True"
"_ETLSalesForceHML","03/06/2014 15:32:31","True"
"USN_rf_Cap_vasilhame","10/01/2012 08:27:45","True"
"Supergasbras 20 Maua","09/03/2018 15:34:55","True"
"Supergasbras 12 Uber","08/03/2018 10:24:38","True"
"QUALIVAL_19ANDAR","05/03/2018 09:52:00","True"
"RECIFE_19ANDAR","05/03/2018 09:52:21","True"
"RIBEIRAO_19ANDAR","05/03/2018 09:52:50","True"
"SALVADOR_19ANDAR","02/03/2018 11:16:37","True"
"SJCAMPOS_19ANDAR","05/03/2018 09:53:03","True"
"SERRA_19ANDAR","05/03/2018 09:53:17","True"
"Supergasbras 20 Bele","09/03/2018 16:47:56","True"
"CUIABA_20ANDAR","02/03/2018 11:29:03","True"
"Supergasbras 20 Cano","09/03/2018 17:00:04","True"
"CPOGRAN_20ANDAR","02/03/2018 11:18:09","True"
"Supergasbras 20 Caxi","09/03/2018 17:01:22","True"
"GOIANIA_20ANDAR","05/03/2018 09:50:22","True"
"FORTALEZA_20ANDAR","02/03/2018 11:29:25","True"
"JEQUIE_20ANDAR","05/03/2018 09:50:40","True"
"LONDRINA_20ANDAR","05/03/2018 09:50:58","True"
"MAUA_20ANDAR","05/03/2018 09:51:19","True"
"Supergasbras 20 Beti","09/03/2018 17:31:49","True"
"PAULINA_20ANDAR","05/03/2018 09:51:37","True"
"CABINETEL1_19ANDAR","05/03/2018 09:54:21","True"
"CABINETEL1_12ANDAR","05/03/2018 09:53:50","True"
"CABINETEL2_12ANDAR","05/03/2018 09:55:26","True"
"CABINETEL1_20ANDAR","05/03/2018 09:55:05","True"
"CABINETEL2_20ANDAR","05/03/2018 09:55:57","True"
"TESTE_SALA","06/03/2018 09:21:29","True"
"CABINETEL3_20ANDAR","05/03/2018 09:56:16","True"
"TESTE_SALA1","06/03/2018 13:24:48","True"
"Supergasbras 20 Arau","12/03/2018 11:43:49","True"
"Supergasbras 20 Bras","09/03/2018 14:23:35","True"
"_ETLLumisPRD","11/11/2011 10:41:10","True"
"usn_gc","14/05/2010 15:55:28","True"
"termocpd","28/09/2015 10:54:04","True"
"_sccmadmin","03/04/2012 13:23:47","True"
"_sqlFullTextSearch","16/08/2010 10:20:02","True"
"_sqlServerAgent","16/08/2010 11:57:59","True"
"_sqlIS","16/08/2010 10:20:33","True"
"_ptwebadmin","15/12/2011 14:29:36","True"
"_sqlServerInstance","16/08/2010 11:59:18","True"
"_usnroteiros","15/04/2013 07:29:46","True"
"USN_0800Net_cap_erro","04/01/2011 08:31:27","True"
"trdesktop","29/07/2016 08:20:46","False"
"usn_trein_desenv","10/11/2010 15:22:34","True"
"usn_cadastro_sgi","29/07/2016 12:26:42","True"
"apoiotroca","24/08/2017 10:42:18","True"
"USN_ccd","14/10/2009 17:24:43","True"
"USN_rf_Captacao","12/08/2009 20:16:30","True"
"USN_0800Net_Captacao","30/10/2009 17:33:21","True"
"apoiocontestacao","24/08/2017 11:22:12","True"
"_alertas-infra","04/05/2012 10:41:21","True"
"atendimentoppp","04/10/2012 11:51:33","True"
"sgisuporte","29/09/2015 15:38:01","True"
"_mdtbuild","03/04/2012 13:29:23","True"
"_apl-riverbed","06/01/2014 16:08:57","True"
"_super_individual","10/06/2019 12:11:45","True"
"_supergasbras_relaci","10/06/2019 12:12:39","True"
"CSC-Informa","08/12/2015 10:58:31","True"
"_tz0","16/08/2010 11:07:16","True"
"_agentbmc","03/02/2010 14:58:34","False"
"atendimentoti","02/01/2012 16:51:06","True"
"patri4","30/07/2012 15:33:31","True"
"_sqlRS","02/04/2012 10:45:53","True"
"_sonic","22/03/2010 15:59:12","True"
"assistencia_rcc","26/12/2011 10:38:01","True"
"_lmagent","02/09/2011 11:54:32","True"
"_etlpinhml","03/06/2014 15:33:37","True"
"_poc-impressao","11/04/2012 16:56:06","True"
"_qnap","10/06/2019 09:55:34","True"
"supergasbras.diretor","22/12/2011 11:14:57","True"
"_anp","12/08/2010 16:00:45","True"
"cadastro_anp","05/09/2014 17:43:02","True"
"incidente.fornecedor","23/07/2013 07:08:56","True"
"gestaopredial","12/07/2018 15:00:27","True"
"_videovpn","22/02/2013 16:36:47","True"
"aviso_uso_internet","06/07/2017 13:17:06","True"
"USN_sd_Atendimento","12/08/2009 20:32:21","True"
"USN_sd_Backoffice","12/08/2009 20:32:50","True"
"backofficesd","07/07/2016 08:32:22","True"
"usn_rh_adm_pessoal","10/01/2012 08:15:36","True"
"wiseit-cad_cli-en_re","04/11/2013 08:06:34","True"
"shvnferespota","26/02/2010 09:02:10","True"
"wiseit-cad_cli-gr_sc","04/11/2013 08:24:40","True"
"atendimento.forneced","26/09/2016 07:57:17","True"
"cobranca_backoffice","30/12/2015 08:25:13","True"
"cadastrosupergasbras","07/02/2014 10:07:48","True"
"patri2","30/07/2012 15:31:11","True"
"_paguei","16/08/2018 13:43:38","True"
"_CTMAGPRD","10/07/2015 12:28:00","True"
"_prodhyp11","03/10/2011 10:02:09","True"
"testems","03/11/2011 16:26:01","True"
"atendimentosap","31/08/2017 09:11:48","True"
"_projeto_USN_2_0","14/02/2014 16:48:05","True"
"_vmware","21/03/2016 18:29:16","True"
"comprovantes-sgi","09/11/2017 11:02:36","True"
"cr","12/08/2009 20:17:31","True"
"positivacaoenvasado","03/07/2018 12:12:26","True"
"postegar.abastecimen","03/07/2018 12:12:04","True"
"USN_rh_Fc","03/08/2012 09:36:05","True"
"testesan","16/11/2010 15:00:09","False"
"Teste","23/12/2009 08:37:09","False"
"SI-Gestao_Identidade","13/09/2011 17:26:10","True"
"agendamento","24/01/2018 15:01:32","False"
"_controladoralcd","20/05/2010 16:50:05","True"
"shvsun","31/01/2011 08:59:55","True"
"teste_oab","13/06/2013 21:45:33","False"
"lce","23/09/2011 16:47:40","True"
"_rfp-ti","10/03/2015 15:12:32","True"
"cobsgi","15/08/2016 14:50:53","True"
"_alteraprogferias","05/06/2012 11:37:18","True"
"_OKTA","05/10/2018 11:37:53","True"
"_manutdadoscad","05/06/2012 11:34:16","True"
"_monitoria-mde","11/03/2015 10:36:11","True"
"cobranca","12/11/2009 07:17:04","True"
"pricingcomercial","26/01/2018 10:22:24","False"
"BESAdmin","02/08/2019 17:11:46","False"
"revogar_acesso","12/12/2017 15:24:39","True"
"_themis_prd","27/08/2013 10:21:38","True"
"_tz0agent","08/01/2013 14:52:16","True"
"_monitorprod","13/02/2014 13:14:28","True"
"recepcao_usn","22/08/2012 09:07:10","True"
"reservadesala","22/11/2017 07:48:02","True"
"_lync","04/05/2011 11:18:39","True"
"_controlmhml","17/02/2017 07:25:26","True"
"atendimentorcc","01/06/2018 17:20:14","True"
"_pedidosimp","30/08/2010 15:49:22","True"
"_ETLSRCCHML","03/06/2014 15:36:39","True"
"testegpo","18/05/2011 12:37:24","True"
"_relnfs","09/02/2010 13:46:41","True"
"_preged","28/04/2010 17:35:27","True"
"suporte-totvs","12/09/2013 10:57:17","True"
"gestaodecontratos_sf","06/08/2012 08:25:39","True"
"shvnfeadminstrador","26/02/2010 08:57:35","True"
"telefonia_corp","24/10/2014 15:25:05","True"
"usn_19_sala01","13/03/2017 18:57:56","True"
"USN_fax_cf","08/10/2009 10:45:43","False"
"treina_10","09/09/2011 10:04:17","True"
"qualivalbrasil","20/06/2012 09:05:31","True"
"treina_07","09/09/2011 10:02:59","True"
"USN_fax_dv",,"False"
"treina_05","09/09/2011 10:02:23","True"
"_ETLSRCCPRD","24/07/2012 09:26:41","True"
"treina_08","09/09/2011 10:03:18","True"
"_TADADM","27/08/2013 10:41:11","True"
"treina_04","09/09/2011 10:02:03","True"
"treina_02","09/09/2011 10:01:19","True"
"treina_03","09/09/2011 10:01:41","True"
"treina_06","09/09/2011 10:02:41","True"
"testdts_homolog","25/05/2012 15:53:12","True"
"treina_09","09/09/2011 10:03:39","True"
"testems_homolog","25/05/2012 15:56:37","True"
"treina_01","09/09/2011 08:55:55","True"
"usn_sd","13/08/2009 18:07:58","True"
"atendimentousn","31/08/2017 09:12:37","True"
"wiseit-reg_oc-teste","23/09/2016 09:26:18","True"
"patri1","30/07/2012 15:30:37","True"
"comitedecredito","19/07/2012 15:39:37","True"
"atendimentosd","26/07/2012 08:09:43","True"
"USN_ac_Gestao_frota","12/08/2009 20:27:04","True"
"libera_clien_emergen","22/09/2011 14:42:49","True"
"registrodefornecedor","02/02/2018 14:06:30","True"
"ac_ems_med_comp","29/08/2011 10:35:17","True"
"usn_especialistas","12/11/2009 14:14:00","True"
"capbr","27/01/2010 08:11:14","True"
"usn_cadastro","13/08/2009 09:51:50","True"
"Pos_Conf_Doc","10/03/2010 09:44:23","True"
"comprovantes","30/05/2017 09:43:44","True"
"USN_0800Net_Imp_lf","11/05/2011 15:55:01","True"
"USN_rh_Adm_rH","12/08/2009 20:31:53","True"
"cp_Tesouraria","12/08/2009 20:19:29","True"
"USN_ac_Gv","12/08/2009 20:53:20","True"
"wiseit-acesso_app","22/11/2013 10:31:55","True"
"USN_ct_Estoque","12/08/2009 20:23:45","True"
"tb_Indiretos","12/08/2009 20:20:25","True"
"_ETLLumisHML","03/06/2014 15:35:27","True"
"wiseit-control_ponto","01/08/2013 17:30:37","True"
"_ativacao-sfe","02/05/2012 09:21:18","True"
"USN_ct_Faturamento","12/08/2009 20:24:17","True"
"_sonicH","22/03/2010 15:57:37","True"
"_etlmisprd","31/10/2011 09:58:27","True"
"USN_ct_Ativo Fixo","12/08/2009 20:24:45","True"
"USN_0800Net_env_oa","10/05/2011 11:53:38","True"
"wiseit-alt_prog_feri","31/10/2013 08:59:25","True"
"cadastroshvgas","19/05/2011 10:54:44","True"
"USN_ct_Financeiro","12/08/2009 20:20:47","True"
"AprovacoesRealizarUS","07/03/2016 07:50:28","True"
"cobrancasgb","28/12/2015 08:03:16","True"
"Superbotao-LandingPa","13/02/2017 13:34:38","True"
"Shv_CMarquiori","31/10/2012 15:53:14","False"
"shv_evoliveira","27/10/2014 09:04:11","False"
"shv_atleite","31/08/2010 14:15:14","False"
"shv_tlaray","08/03/2012 16:19:51","False"
"shv_mgoncalves","24/11/2011 08:44:07","False"
"shv_rhora","17/07/2013 12:55:47","False"
"shv_cgoncalves","21/08/2012 11:36:29","False"
"alcampos","08/01/2019 12:08:49","False"
"shv_alfonseca",,"False"
"shv_mfrodrigues","06/07/2011 11:34:29","False"
"shv_fteixeira","22/01/2013 03:09:00","False"
"shv_rcardoso","31/01/2012 07:30:35","False"
"shv_rcrodrigues","13/07/2011 08:53:06","False"
"shv_jpedreira","04/07/2011 10:39:49","False"
"shv_saalves","19/11/2013 09:58:23","False"
"jpereira","28/05/2018 14:11:39","False"
"balves","19/03/2020 16:38:04","False"
"fvale","22/11/2018 14:27:55","False"
"cb_plcosta","20/09/2013 08:12:38","False"
"shv_mnferreira","22/04/2016 10:36:56","False"
"bsilva","08/05/2019 09:20:01","False"
"lbcruz","01/04/2016 11:05:31","False"
"milima","24/02/2016 13:05:11","False"
"mabreu1",,"False"
"rgribeiro","18/06/2018 09:55:35","False"
"con-dfonsec1","28/05/2015 13:06:58","False"
"lazevedo","02/05/2017 08:58:30","False"
"jsfranca","02/08/2018 08:06:58","False"
"fchagas","12/06/2018 12:12:05","False"
"icampos","01/02/2018 10:28:30","False"
"mfvsilva","26/12/2017 07:21:32","False"
"tbatista","12/11/2018 08:18:54","False"
"earamos","26/10/2018 08:08:25","False"
"con-aneto",,"False"
"con-ramacedo",,"False"
"con-gbsantos",,"False"
"con-lesantos","01/06/2018 12:11:34","False"
"con-alima","09/06/2014 17:23:08","False"
"con-tpermissaoad",,"False"
"mtanzi","04/02/2019 08:53:40","False"
"abarbosa","16/04/2018 13:52:57","False"
"con-acampos",,"False"
"hematuro","08/01/2019 07:02:21","False"
"con-dfonseca","03/06/2015 16:18:22","False"
"con-lvieira",,"False"
"inascimento","28/10/2016 11:45:34","False"
"lsnascimento","11/02/2019 07:45:28","False"
"aloliveira","19/02/2018 13:51:48","False"
"CScalabrin","20/12/2018 07:40:09","False"
"ltorquetti1","23/01/2012 13:33:43","False"
"shv_psalvadori","13/09/2013 15:51:04","False"
"cb_magualuza","20/09/2013 08:13:15","False"
"jximenes","08/08/2016 10:06:11","False"
"hmoreira","01/11/2018 10:39:58","False"
"merodrigues","21/06/2018 08:21:52","False"
"fleal","18/01/2019 06:08:04","False"
"ltoliveira","19/02/2018 13:57:06","False"
"evvoliveira","28/01/2019 07:44:06","False"
"jsferreira","10/09/2018 09:13:59","False"
"con-rgomes","02/09/2014 09:04:16","False"
"alfonseca","04/11/2014 14:25:51","False"
"shv_cfrodrigues","21/12/2010 06:37:36","False"
"cb_ccaceres",,"False"
