"SamAccountName","userAccountControl","LastLogonDate","whenCreated","homeMDB"
"fsrabelo","514","28/05/2014 03:17:15","09/08/2011 13:00:23","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"geraldo.neto","512",,"13/07/2019 01:28:07",
"gnoliveira","512","18/07/2019 10:14:36","03/06/2014 10:54:09","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gnsantos","512","18/07/2019 08:24:02","16/09/2016 11:08:37","CN=BRRJSHVGASCOEFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"GOIANIA_20ANDAR","66048",,"03/01/2018 16:03:38","CN=BRRJSHVGASUCVZDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gmpereira","512","25/07/2019 08:26:57","19/03/2010 13:51:49","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gmsilva","512","19/07/2019 09:04:32","07/08/2007 15:06:41","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gncosta","512","25/07/2019 09:42:44","11/04/2012 09:11:34","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"GOliveira","512","25/07/2019 08:19:29","25/08/2006 18:34:02","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gpimentel","512","18/07/2019 15:40:11","08/08/2018 16:24:33","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gpinto","514","29/01/2018 12:25:45","02/06/2017 08:47:28","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gpoliveira","512","25/07/2019 12:26:20","09/08/2009 01:49:14","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"GoodAdmin","512",,"23/03/2006 15:30:43","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gosantos","514","27/09/2018 08:05:13","09/03/2017 07:38:52","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gpereira","512","23/07/2019 08:46:38","02/05/2016 12:10:22","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"GMello","512","23/07/2019 09:20:54","19/06/2006 21:05:42","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gleffa","512","22/07/2019 13:18:30","06/11/2017 11:20:02","CN=BRRJSHVGASUCEEDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gleidson.siqueira","512",,"13/07/2019 03:05:54",
"gleisson.fernandes","512",,"13/07/2019 00:04:19",
"GJSilva","512","22/03/2019 23:16:01","31/08/2006 12:15:26","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gkartalian","512","25/07/2019 10:13:06","06/09/2017 10:18:00","CN=BRRJSHVGASPDADDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"glaubertt.meira","512",,"13/07/2019 02:24:22","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gleize.bezerra","512",,"13/07/2019 01:19:51","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gmaciel","512","18/07/2019 07:30:48","09/09/2015 10:06:18","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gmatias","512",,"07/05/2019 10:17:10",
"gmeira","512","15/07/2019 10:15:35","17/07/2015 15:37:25","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gleyson.moraes","512",,"13/07/2019 04:14:54",
"glopes","512","22/07/2019 08:57:46","30/06/2014 18:18:35","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"glsilva","512","22/07/2019 06:15:34","28/08/2007 13:51:02","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gprabelo","512","18/07/2019 09:51:24","07/05/2018 08:54:59","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gromao","514","14/10/2013 09:57:26","07/02/2006 09:31:57","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsantana","544","25/07/2019 13:41:29","28/03/2019 14:22:25","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsantos","512","25/07/2019 12:30:21","01/03/2016 10:46:10","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grocha","512","16/07/2019 17:31:19","17/12/2014 11:18:46","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grodrigues","514","01/10/2018 12:01:00","11/05/2015 10:21:17","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"groliveira","512","25/07/2019 07:20:52","07/04/2015 18:01:44","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsilva","512","14/07/2019 11:22:42","05/06/2017 09:55:38","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gslima","512","25/07/2019 08:17:00","01/07/2010 15:10:51","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsnascimento","514","23/04/2018 09:08:42","06/09/2012 07:24:18","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsoliveira","512","25/07/2019 08:04:48","28/12/2015 13:57:31","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsilveira","512",,"07/05/2019 10:16:48",
"gsimas","512","21/07/2019 11:28:13","21/03/2018 08:48:33","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsiqueira","512","16/07/2019 12:28:39","12/09/2014 15:31:40","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gribeiro","512","25/07/2019 08:59:14","20/03/2018 17:31:30","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grabelo","514","04/05/2018 09:04:56","09/11/2016 09:16:47","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"graciele.cabral","512",,"13/07/2019 01:36:04","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grafael","514","03/05/2018 09:48:55","23/03/2015 09:58:16","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gpsilva","512","22/07/2019 07:27:23","30/06/2017 16:44:33","CN=BRRJSHVGASCOGIDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gqbezerra","512","18/07/2019 07:26:03","07/03/2012 11:33:37","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gqueiroz","514","30/05/2019 07:57:35","31/01/2018 15:12:35","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"Granel.instind","66048",,"13/03/2008 17:25:13","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grcosta","514","14/12/2018 15:05:36","21/03/2016 11:11:30","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gregorio.figueiredo","512",,"13/07/2019 00:41:42","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grferreira","512","02/05/2019 00:11:03","30/08/2006 20:44:44","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"grasielle.silva","512","18/07/2019 15:44:23","02/07/2019 12:05:29","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"graziela.ferreira","512",,"13/07/2019 02:12:57","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"graziela.nascimento","512",,"13/07/2019 03:19:13","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfnascimento","512","18/07/2019 08:30:22","09/07/2010 15:08:03","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfpinto","512","24/07/2019 18:31:48","12/08/2011 17:06:23","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"Gfrade","512","19/07/2019 17:51:23","29/05/2007 16:00:02","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gferraz","512","20/07/2019 16:46:41","13/04/2012 09:51:46","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfigueiredo","512","17/07/2019 23:49:12","10/02/2011 16:32:48","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gflausino","512","25/07/2019 10:57:20","03/08/2006 17:14:08","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfreire","514","19/03/2018 06:40:34","15/12/2016 10:56:00","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gglima","512","24/07/2019 09:21:49","07/04/2016 11:21:45","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ggois","512","17/07/2019 10:31:57","19/07/2006 14:13:00","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ggomes","512","15/07/2019 20:49:07","09/05/2019 16:24:14","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfsilva","512","25/07/2019 09:12:00","21/01/2009 15:45:49","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfsoares","512","23/07/2019 13:17:59","09/04/2010 15:00:52","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfukuya","512","21/07/2019 08:20:09","28/07/2006 12:20:22","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfernandes","512","25/07/2019 08:56:59","08/06/2018 14:12:07","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gescoopsuperparceiro","66048",,"27/07/2011 10:05:21","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gesilva","512",,"07/05/2019 10:17:44",
"gest_corp_vip","66048","04/03/2011 10:15:06","04/03/2011 09:21:08","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gercli","512","05/06/2008 09:25:26","28/02/2007 11:31:36","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"GERIP","512","16/12/2009 14:37:10","14/06/2005 17:15:42","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"germud","512","17/05/2010 12:59:45","14/02/2008 15:32:45","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gestaodecontratos_sf","66048",,"06/08/2012 08:25:39","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"geverton.meyer","512",,"13/07/2019 03:37:11",
"gfasilva","512","24/07/2019 15:13:48","07/05/2018 08:43:38","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gfcosta","514",,"06/08/2018 14:23:44","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gestaodepoliticas","66048",,"14/08/2018 10:52:43","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gestaoidentidade","66048",,"30/04/2019 09:18:23","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gestaopredial","66048",,"12/07/2018 15:00:27","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ggouvea","514","10/03/2019 14:34:38","03/07/2015 17:01:12","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"giovani.rocha","512",,"13/07/2019 03:56:45","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gipereira","514","14/06/2018 03:48:56","31/05/2017 17:15:52","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gisele.pereira","512",,"13/07/2019 00:53:57","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gilsouza","514","01/08/2016 11:34:14","27/05/2013 08:25:10","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gilvan.fernandes","512",,"28/06/2019 12:05:10",
"gilvan.machado","512",,"13/07/2019 00:03:35",
"gisele.sakamoto","512",,"13/07/2019 01:14:16","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gjcsilva","512","24/07/2019 15:28:11","06/08/2012 07:20:52","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gjoca","514","30/05/2019 17:12:04","05/02/2013 15:18:05","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gjpsilva","512","17/07/2019 11:35:48","08/07/2010 16:32:27","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gisele.silva","512","22/07/2019 14:40:18","01/07/2019 12:04:44","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gisilva","514","22/03/2019 18:34:13","06/01/2015 11:13:45","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
